type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
37ee9b55d034bd97b57cc532bfce9595,0.042698972,0.015124544,-0.14336878,0.06456185,0.066112705,0.06430416,-0.16925707,-0.1404559,-0.05699482,0.104406506,0.17800486,0.10752722,0.0065643624,-0.12142201,-0.085739024,0.051316373,-0.04102033,0.16429088,-0.108271234,-0.1414771,-0.11131269,0.10269361,-0.19302215,-0.111894555,0.029713143,-0.14634266,-0.15136074,-0.21249361,-0.04679841,0.051901795,0.0076792194,0.0740336,-0.1731281,-0.10071732,-0.044132415,-0.09446962,-0.08844313,-0.18508965,0.05744314,0.120062344,-0.004484754,-0.15840776,0.15242085,-0.11333334,-0.06447303,-0.07674574,-0.009858116,0.015347918,0.08592767,-0.11079201,-0.039823186,0.14427401,-0.13281529,-0.20469727,0.09002191,0.038175475,0.08669855,0.13991341,0.02041707,0.17713113,0.13247015,0.15233514,0.1583974,0.00844282,-0.036877807,-0.15979475,0.03313937,-0.053998403,-0.11952789,-0.07384968,-0.050126348,0.05166266,-0.08712441,-0.24536337,-0.09300257,0.050909653,-0.088950366,-0.015435099,-0.012136629,0.010956353,0.11546513,0.011074102,-0.10442221,-0.11751507,0.13132696,0.20599172,-0.025309002,-0.049836274,0.0017605779,0.050167162,-0.19229937,0.27776045,-0.16359402,0.09708529,-0.07945178,0.18290567,-0.010371044,-0.0041203434,0.13760436,0.088985324,-0.18340603,-0.07545677,-0.16954981,0.06319329,-0.019090507,0.026115898,0.057168107,0.20789868,0.12231993,0.087179005,-0.07293753,-0.12896888,-0.07770456,0.0009774435,0.19434503,-0.23088744,-0.26695397,-0.02227875,0.12968935,0.03582865,0.15712701,0.1733359,-0.02561531,0.32450676,-0.1932005,0.007979599,-0.23561059,-0.1383152
382160886c70bb73b4c0193a702f2a47,0.0064835562,0.039554067,0.013107014,-0.012186582,0.091659896,0.08347362,-0.0596329,-0.00826283,0.008966075,0.0040860693,0.07296261,0.08422314,0.06291214,-0.100500554,-0.03669937,-0.010206177,-0.008521347,0.034546647,-0.027289292,0.011723932,-0.03993653,0.0012280815,-0.029420158,-0.11150757,-0.06892643,-0.047335677,-0.057081193,-0.034132347,-0.005996166,0.013480746,-0.024529992,-0.0053784545,0.0059281564,-0.008408809,-0.04795773,-0.10598679,-0.04050591,-0.018682214,0.014807861,0.06558326,0.021055609,-0.06832897,0.11456395,-0.050041813,-0.047374066,0.03126923,-0.009753266,0.048159406,0.01194365,-0.0547466,-0.01068627,0.02618399,0.013678024,-0.069003835,-0.009337063,0.03759515,0.03715312,0.12244678,0.0116718365,0.06497735,0.096481,0.030604023,-0.017935406,0.025559675,-0.054047495,0.0034554615,0.052078452,0.1167156,-0.033069212,-0.027828898,-0.007529538,0.0024042544,-0.038010463,-0.11706441,-0.0044500693,-0.039549045,0.012299726,0.010866163,0.020615842,-0.061649915,0.010249217,-0.06408919,-0.048732426,-0.07300115,-0.040957514,0.07059053,-0.0949238,0.037412178,0.00533149,0.023015363,-0.04255283,0.02841523,-0.021144604,0.09269818,-0.08295602,0.08833802,-0.02039049,0.007026905,0.06396351,-0.0038832873,-0.097756535,-0.02771616,-0.041501462,0.05974711,0.0073925895,0.068814404,-0.016977023,0.09176142,0.026455542,0.01913585,-0.037241187,-0.099047646,-0.056832176,0.002195058,0.0012542679,-0.105422415,-0.12810908,0.019369688,0.13312887,-0.019063944,0.035386622,0.06391568,-0.04771391,0.1500476,-0.08340813,-0.043635633,-0.005806891,-0.065322444
38f66b5fa3774eaa45c8011ca23a094b30fe5922545ad81e667eca7e5c760bb4,-0.06369895,0.09059097,0.05299497,-0.01997703,0.12817971,-0.093732804,-0.024140794,-0.137062,0.19094835,0.15886821,0.08130059,0.10099281,0.09502673,-0.16930607,-0.08557241,0.10208385,-0.04359026,0.045277394,-0.02067913,-0.10802227,-0.027707135,0.16123301,-0.0400797,-0.16092047,-0.23736554,-0.14558548,-0.08732927,0.07212202,-0.032019116,0.050951168,-0.12047182,-0.059498794,0.12357195,-0.022311863,0.086480156,-0.3487397,0.08895929,0.05278299,-0.010069807,0.2185985,0.18437985,-0.13647793,0.24513659,-0.03159747,-0.20344208,-0.020510694,-0.21232167,0.12800401,-0.060256816,0.06289816,-0.07192722,0.04350397,-0.075408794,-0.12918432,0.05159582,0.10560801,0.112892754,0.26797116,0.082597144,-0.06247845,0.06156496,0.021169633,0.02593326,0.22632116,-0.08808474,-0.11227996,-0.0914355,0.18108627,-0.061105143,-0.1983058,0.004597212,0.1608302,-0.12551597,-0.21800452,0.039298046,-0.1945651,0.090051085,0.2043887,0.0896317,-0.063422896,0.005772485,-0.21111688,-0.050051358,-0.25762832,-0.0021245817,0.06709326,-0.11423623,0.1490974,0.053271465,0.082959354,-0.15772368,0.13279505,0.01277244,0.3195347,-0.18930817,0.08517302,-0.04802227,0.024141936,0.023943443,0.12407755,-0.052739624,-0.09939761,-0.24140123,0.1479737,0.01618616,0.12517387,0.057407033,0.2794154,-0.06689713,0.081860915,-0.12395771,-0.20241159,-0.13155305,0.057403456,0.07879239,-0.1639227,-0.18936405,0.03458772,0.18243715,0.041107953,-0.068385266,0.22753957,-0.022816319,0.3377511,-0.009029137,-0.07924784,0.016720138,-0.2786509
38f7cf780c2c4fb2d7600a6d65ae4d67444c8c139e9008d8d5bfcd86daf538d8,0.0023248196,0.022803754,0.004323119,-0.0030512617,0.06660308,0.061161403,-0.050011322,-0.010556229,0.01662169,-0.0019355265,0.041742966,0.06272052,0.035141166,-0.07561607,-0.03148433,0.005558333,-0.0005568733,0.024684932,-0.010233762,0.0073802965,-0.03612592,0.0021868811,-0.021448266,-0.064281836,-0.051462512,-0.03930685,-0.040272787,-0.026300536,0.0036411704,0.011232008,-0.026483458,-0.007707299,0.0034007202,-0.01280055,-0.043468386,-0.060718693,-0.035720892,-0.020837829,0.019517992,0.035901625,0.019065954,-0.052324887,0.08254133,-0.03698251,-0.039944153,0.019181184,-0.0060707363,0.029327761,0.016886162,-0.04896685,-0.0033065078,0.025209708,-7.8584184e-05,-0.034318626,0.0017433716,0.01974472,0.027014822,0.069789626,0.014654088,0.042023133,0.07005206,0.029092614,-0.0041255783,0.014507842,-0.03414306,-7.72169e-05,0.024707919,0.06666103,-0.033774104,-0.010087833,-0.012977096,0.004650592,-0.04105189,-0.07604273,-0.011548214,-0.02748199,-0.0043777423,0.0020968248,0.023900568,-0.04687093,0.016548285,-0.026566995,-0.030716296,-0.05382575,-0.023561625,0.05936843,-0.06462892,0.011604124,0.013024671,0.017284561,-0.022688039,0.020614149,-0.017106278,0.050403558,-0.056681532,0.056551248,-0.016240703,0.0027445594,0.05194777,-0.009041124,-0.068261996,-0.007321988,-0.02929651,0.036588557,0.0035668951,0.05081263,-0.010179227,0.068604246,0.03799253,0.0039024265,-0.023407718,-0.06811964,-0.034076367,-0.0010798248,0.0025199926,-0.07784461,-0.09244941,-0.0009711771,0.0873563,-0.022609394,0.024576165,0.029770944,-0.024603678,0.10544667,-0.06324636,-0.027484026,-0.018149015,-0.04132365
39effa715746274c87ffa2a1a9aed5c7,0.024270099,0.038071714,-0.015925948,-0.0057336576,0.083505906,0.06928489,-0.07002903,-0.017466916,0.017799841,0.01634738,0.07683629,0.07357321,0.04807684,-0.10789749,-0.027275339,0.0103542395,-0.0114230355,0.054157097,-0.036354095,-0.012333123,-0.04949608,0.036968682,-0.048267297,-0.096684344,-0.056763403,-0.06254549,-0.058192216,-0.058764793,-0.021571929,0.028064512,-0.013487974,-0.009322938,-0.01716416,-0.022390338,-0.049027167,-0.094316855,-0.03849492,-0.045098342,0.003564238,0.06096259,0.018579774,-0.07366316,0.112571,-0.052671798,-0.053960163,0.027170075,-0.009544948,0.04683831,0.014065863,-0.040655166,-0.020350628,0.05541311,-0.018696066,-0.06632586,0.0057306713,0.030420264,0.04411647,0.11355365,0.011884894,0.06271765,0.07359823,0.040923826,0.019988028,0.02941359,-0.04212753,-0.019469632,0.029061552,0.061785236,-0.041275177,-0.0409098,-0.009333468,0.014433464,-0.048497424,-0.13748261,-0.016272303,-0.021071292,0.0070819934,0.007939967,0.029000066,-0.045736417,0.02751086,-0.049707305,-0.053909544,-0.08377298,-0.020189786,0.09356725,-0.08956446,0.014985356,0.0010282171,0.022209559,-0.054139756,0.064756215,-0.038487628,0.085654564,-0.07659973,0.07851657,-0.020147467,-0.007983247,0.06349256,-0.000584084,-0.11535383,-0.026657993,-0.055993542,0.052371442,-0.00049046834,0.057647448,-0.0008708882,0.11433145,0.043019947,0.018920977,-0.03326551,-0.107563026,-0.066404134,-0.0003045355,0.024585528,-0.11495351,-0.13236757,-0.00024602562,0.12291088,-0.0134681575,0.034773167,0.08479389,-0.027557332,0.1717129,-0.087031744,-0.03333921,-0.04432477,-0.080606654
3a15099986549c4f015571d69e1244fc,0.027093524,0.0629807,0.020165447,-0.020352304,0.10356713,0.15095375,-0.07319615,0.013492739,0.029141074,-0.059067685,0.07417474,0.083168544,0.051178362,-0.10724225,-0.01674015,-0.024105607,-0.006695316,0.029622164,-0.0087844655,0.03944529,-0.09138086,-0.0066529983,-0.049559195,-0.09611784,-0.070600905,-0.045673694,-0.074334815,-0.039868906,0.0066123656,-0.0135412505,-0.039840184,-0.02534873,-0.0023592424,-0.017514851,-0.102038175,-0.0676957,-0.06488685,-0.052481182,0.031280756,0.026064586,0.0013025458,-0.06146858,0.12811904,-0.035467967,-0.041155823,0.03184258,0.030643994,0.005457414,0.033659942,-0.1011583,0.019716993,0.035399176,0.018852402,-0.029009495,-0.00850764,0.047351684,0.03600436,0.08527112,0.0054419064,0.12173326,0.1198648,0.04761185,-0.024424396,-0.038657673,-0.05524218,0.022479335,0.065433316,0.108314805,-0.043777086,0.017360467,-0.038503736,-0.021566465,-0.05262829,-0.07728664,-0.0172271,-0.023290612,-0.0022257154,-0.037605006,0.020579906,-0.089663096,0.009483957,-0.021310348,-0.023683842,-0.050283764,-0.030386267,0.09769602,-0.12751433,-0.0113005405,0.023397263,0.03879713,-0.011729476,0.0016687728,-0.0070345355,0.06821592,-0.07731223,0.072883815,-0.012637299,-0.0112558175,0.1034953,-0.045386314,-0.11862685,-0.013259671,0.017942132,0.037742004,0.00717373,0.07637313,-0.022667402,0.07277928,0.082153216,0.0040670526,-0.05158018,-0.086477034,-0.041525073,0.0006617045,-0.011216734,-0.09676803,-0.13108721,-0.023422861,0.12065763,-0.07025742,0.01570848,0.012735057,-0.011308005,0.12715642,-0.12584971,-0.035952996,-0.032052092,-0.060879625
3a6d37447681fbae031c558f4909976c,0.012663565,0.045927405,-0.020570135,0.003103436,0.09544074,0.09390236,-0.09575242,-0.022097541,0.012758281,-0.014455746,0.08026449,0.09715421,0.033679996,-0.11415928,-0.028147453,-0.0043396805,-0.011658482,0.056548595,-0.051171843,0.0045722513,-0.08354566,0.018667864,-0.061018918,-0.10341549,-0.04958085,-0.06491003,-0.0800988,-0.06749795,-0.015615028,0.006138765,-0.019758306,-0.0043898234,-0.045058176,-0.031420127,-0.081690095,-0.07909038,-0.06933029,-0.066473074,0.013184412,0.05852586,0.0048186076,-0.08231501,0.13054866,-0.054612268,-0.04060574,0.018743806,-0.002356306,0.04054398,0.02249791,-0.07649118,-0.0031733646,0.05957677,-0.010724377,-0.06451591,0.008888074,0.044056952,0.03687023,0.11308042,0.003990291,0.11008283,0.099645354,0.052381963,0.015250895,-0.019629782,-0.049642038,-0.020922067,0.058008637,0.069023095,-0.041543793,-0.0256525,-0.031539887,0.0054818983,-0.05707414,-0.13348976,-0.026610417,-0.010200087,-0.01736509,-0.026055474,0.03229761,-0.060239956,0.040447928,-0.024633856,-0.0628745,-0.06882009,-0.012621749,0.108739905,-0.08816441,-0.0048735375,0.013711049,0.033160616,-0.05382758,0.06417861,-0.052105393,0.052841533,-0.08576341,0.09594767,-0.0006295426,-0.00018475238,0.08415061,-0.015417402,-0.13290074,-0.022911094,-0.04815031,0.050033398,0.0005418693,0.0688987,-0.003267173,0.10275745,0.07189308,0.019981312,-0.030373516,-0.104437396,-0.06362295,-0.005033889,0.02447651,-0.13726388,-0.15492383,-0.019808179,0.14037006,-0.018720334,0.04837699,0.06459882,-0.026823137,0.17479806,-0.12540403,-0.028623043,-0.062546395,-0.06852547
3ab3b39013e1b32c2aa77533db8e3d3a,0.028618988,0.046963826,-0.0035397245,0.006748526,0.09573669,0.10403427,-0.088672794,-0.009309037,0.012282837,-0.022450147,0.082634985,0.08347966,0.046572175,-0.102031395,-0.024470234,-0.006721856,-0.0032014018,0.04579319,-0.039591257,0.007576055,-0.07164186,0.005964446,-0.049503192,-0.10352535,-0.038544986,-0.049904827,-0.06470373,-0.06680575,-0.003486888,0.0002526281,-0.020170588,-0.006433998,-0.034758333,-0.029778976,-0.07229238,-0.06994588,-0.05407093,-0.057621166,0.016503032,0.040736567,-0.0042868652,-0.069852784,0.094522394,-0.05724896,-0.038763724,0.041868012,0.014781537,0.018007057,0.032152005,-0.07448129,-0.0010182332,0.05340527,0.0029556782,-0.05255126,-0.003541196,0.042209104,0.033118237,0.0933784,-0.0038242594,0.106469065,0.09378242,0.049931638,0.0033455067,-0.018239941,-0.042203885,0.0028957396,0.047290783,0.076623574,-0.041717853,-0.013611966,-0.018013362,-0.012392198,-0.04611053,-0.109719016,-0.027914423,-0.010479769,-0.020328071,-0.040088177,0.013261107,-0.058882132,0.029674225,-0.020209424,-0.05038846,-0.048843306,-0.023423113,0.107311495,-0.09684294,0.0014288935,0.008748746,0.025567776,-0.047642484,0.03962516,-0.038768906,0.06087491,-0.072269134,0.09184122,-0.01369623,0.00046883518,0.09249633,-0.014658444,-0.11905169,-0.019685727,-0.020643625,0.043596853,-0.0029034219,0.05704229,-0.015792005,0.08256086,0.075925946,0.010276684,-0.038244423,-0.08467324,-0.061714303,-0.014185017,0.008494397,-0.118776545,-0.14680228,-0.0079263365,0.12653613,-0.019304646,0.04830452,0.040744804,-0.038199466,0.15463421,-0.117332414,-0.029131401,-0.058536787,-0.04814953
3ad997ad147a669218abb04c7b277889,0.011597376,0.035048984,-0.019276652,0.0030572533,0.09067503,0.066293456,-0.11131033,-0.03845372,0.022406807,0.0029003127,0.09927356,0.07565022,0.0386696,-0.118585266,-0.019792926,-0.0069644926,-0.01578329,0.075083055,-0.06794544,-0.017230773,-0.07472423,0.040349532,-0.060127478,-0.1013859,-0.05786812,-0.08692756,-0.09782416,-0.063120134,-0.0032971767,-0.005240961,-0.021091469,0.011127838,-0.025479302,-0.034964465,-0.059814855,-0.10468865,-0.043620266,-0.080122724,-0.0006416486,0.05572692,0.024646556,-0.09857061,0.14473903,-0.06893468,-0.055597924,0.020247221,0.0068354798,0.041454908,0.027851306,-0.07434605,-0.0065927,0.056357406,-0.018285349,-0.0750346,0.0017120272,0.0722171,0.033985294,0.13895106,-0.016607609,0.11602157,0.093637586,0.063437216,0.029141014,-0.0034618448,-0.041043863,-0.03894224,0.04052516,0.051115893,-0.06510507,-0.04528445,-0.031152202,0.02270913,-0.07748159,-0.16309206,-0.024925223,-0.020208318,-0.00843308,-0.019763907,0.03173012,-0.06006058,0.057635758,-0.025541328,-0.068936,-0.08855974,0.010904957,0.110204816,-0.085944556,0.0077748843,0.020033874,0.055211928,-0.07421079,0.06988125,-0.054539945,0.06643359,-0.086320214,0.09621702,-0.006436244,-0.013605194,0.09964164,0.0072945715,-0.12598515,-0.04017293,-0.067899145,0.067521386,-0.011066371,0.056870177,0.006356444,0.12921321,0.07128116,0.014180588,-0.039097503,-0.12048846,-0.07148482,-0.007592258,0.053844344,-0.1462156,-0.18394382,-0.01821566,0.13846603,0.0029657925,0.03613135,0.11018233,-0.047246914,0.20424402,-0.12942578,-0.043297507,-0.049928494,-0.08392956
3adeaea1104a5e9ad646ac35af5a49c3,-0.034918096,0.07045878,0.036434088,-0.037289936,0.09612128,0.11479549,0.05206948,0.045117266,0.09095005,-0.06137599,0.04008223,0.14196447,0.05347559,-0.049551528,-0.08390891,0.13527521,0.073237896,0.049963433,0.07164704,-0.006257535,-0.13434963,-0.0634142,0.02955978,-0.1769522,-0.10735295,0.023291554,0.11686407,0.05883289,-0.06829242,0.09314358,-0.017568586,-0.11051755,-0.036378115,-0.026787559,-0.03842332,-0.09685677,-0.070987456,0.12902617,0.0791183,0.058898006,0.017213944,0.08004126,-0.035364278,-0.02706287,-0.09026146,0.13962321,-0.07947133,0.15933175,-0.037807714,-0.039835453,-0.08899633,0.03811732,-0.06552281,0.03327924,-0.09511176,-0.06774773,0.17100179,0.13537799,0.050022982,-0.07184298,-0.032422088,-0.0069169416,-0.0053568846,0.12837136,0.019414563,0.13878548,0.006022053,0.1847413,0.09098836,0.040970635,0.027480705,-0.113655455,-0.060902167,-0.10891765,-0.04228915,0.021929288,-0.046781085,0.017440032,0.1469166,-0.03436724,-0.061272267,-0.055705346,-0.021248132,-0.05543959,-0.13344115,0.053570785,-0.12373739,0.08486467,-0.085109636,-0.10610619,-0.04786372,-0.07027135,0.051772248,0.015685461,-0.14539547,0.14457291,0.014171343,0.019702839,-0.044815507,-0.10086321,-0.13121805,0.101241544,-0.010052734,0.03332063,0.05690083,0.13776438,0.015416214,0.15573937,0.0344762,0.10877715,0.005179474,-0.13762002,-0.13776441,-0.032608397,-0.1460221,-0.08166154,-0.010627878,-0.09156537,0.16675639,-0.06633388,0.018337023,-0.0889921,0.15929528,0.096547775,-0.06680134,-0.038775217,-0.10963314,0.023074858
3b1ff01e8ddf4cc808c369caebe1abe2,-0.29680404,-0.2749536,-0.19017474,0.3906325,0.18603009,-0.00742652,0.028719394,-0.08847359,-0.42798823,0.31513703,0.12906456,0.39052406,0.1919744,-0.015388344,-0.44191784,-0.08638003,0.20453574,0.29538164,-0.112663634,-0.19666535,0.0072733453,-0.1494161,-0.04903389,-0.010543638,0.052698653,-0.034903266,-0.014978102,-0.19707164,0.21208172,-0.14311697,0.23417561,0.17091748,-0.14229701,0.0033010482,0.029848035,-0.30137807,-0.028837787,0.122269355,0.065525934,0.21956608,0.10134251,-0.2433811,0.11760658,-0.4635091,-0.03186958,0.05202307,-0.18413986,0.13449876,0.15979849,-0.01374671,-0.080454275,0.017270215,-0.18127413,-0.24537237,-0.14617303,-0.023603782,0.09245695,0.3461789,-0.067856036,-0.19304515,0.06627324,0.28727186,-0.03659451,0.26130632,-0.033914194,0.09826342,0.09798109,0.5858354,0.17459245,-0.13507307,-0.1795658,-0.19528948,-0.19039771,-0.4625854,-0.16937116,-0.1456146,-0.007854625,0.18860511,0.06667314,0.08771482,-0.11170837,-0.1980668,-0.31077206,-0.072483025,-0.052658513,-0.026047729,-0.006557729,0.19652276,0.14469379,-0.2757782,-0.29430145,0.063783996,-0.19733071,0.15863483,-0.29985207,0.35234964,-0.03300085,0.07708652,0.041211642,0.081230305,-0.044172764,0.06359623,-0.45616356,0.12905686,-0.14828496,0.19292112,-0.15406263,0.27402934,-0.017696925,0.29873347,-0.09355632,-0.23276739,-0.1568101,-0.003178084,0.041528407,-0.28699094,-0.23610061,0.30633467,0.23689373,0.3701933,0.38020355,0.12102165,-0.3175878,0.32220125,-0.15457252,-0.07229837,-0.05211656,0.15944925
3c04f8fa9a4475f94800a0cccc842166,0.0133227995,0.040195934,-0.014884052,-0.001125141,0.09068974,0.09261075,-0.09298444,0.0058589093,0.0074077537,-0.03731087,0.061291005,0.089473166,0.03588379,-0.091320485,-0.029222982,-0.027926577,-0.0050725862,0.04095958,-0.038018662,0.011089,-0.07180525,0.008462329,-0.041195277,-0.090289734,-0.045273557,-0.0668159,-0.0668145,-0.047149535,-0.006215671,-0.014121409,-0.016254107,0.0042988523,-0.022697551,-0.02133371,-0.077772945,-0.057770714,-0.05832137,-0.05705466,0.013604803,0.035556603,0.0018700477,-0.054262884,0.115897596,-0.04875336,-0.036041025,0.029949343,0.005196263,0.036211308,0.027186085,-0.08273049,-0.009657354,0.040011887,0.007227701,-0.052651983,-0.015972931,0.048666324,0.038220387,0.10176687,-0.011931911,0.10340532,0.08479725,0.053013377,0.0070381057,-0.02632106,-0.036838636,-0.004226011,0.046874,0.07751045,-0.030663263,-0.013901873,-0.03388796,-0.0052610957,-0.053017717,-0.105123594,-0.024685374,-0.010812048,-0.017529126,-0.040512405,0.033948094,-0.05501589,0.023290267,-0.012543699,-0.05525601,-0.055502515,-0.016677877,0.08160185,-0.09136896,-0.002229979,0.014530451,0.03646241,-0.045305412,0.03501168,-0.03009891,0.048166644,-0.08341022,0.09189677,0.0025517389,-0.0076460806,0.089212626,-0.023177989,-0.11836937,-0.019268073,-0.022586387,0.04429757,-0.008146466,0.0598638,-0.0051313136,0.09094772,0.06308981,0.014894641,-0.027459243,-0.091777794,-0.049912244,-0.004543287,0.0077620065,-0.118076645,-0.1372441,-0.016091652,0.1294859,-0.01838284,0.04418509,0.04997689,-0.03128017,0.1515346,-0.11246772,-0.027145782,-0.050110333,-0.054077048
3c65c6a958193e15f5566fbb960d4dc9,0.047120634,0.05852592,0.0042765317,-0.03749065,0.044047575,0.11963614,-0.06799077,0.00012564103,0.043507695,-0.06159499,0.058801264,0.045212552,0.018496355,-0.07370111,-0.0030125054,0.017039968,-0.00696031,0.03417147,0.0014871124,0.016844077,-0.078537956,-0.0010390505,-0.06126986,-0.088112324,-0.027572263,-0.026070224,-0.041438036,-0.0352227,-0.026384432,0.03630276,-0.037682023,-0.019558238,-0.04932463,-0.031045452,-0.08519764,-0.02304984,-0.063920334,-0.05889444,0.028401881,0.01782798,-0.03139661,-0.02115889,0.058440298,-0.011887975,-0.017580686,0.01868459,0.02976546,-0.0042424696,0.029204115,-0.06859236,-8.4010535e-06,0.054184593,0.0044299313,-0.009617524,0.008801858,0.0055763368,0.049614508,0.039154485,0.023171341,0.11292377,0.0766004,0.032601975,0.016115041,-0.041400068,-0.04489102,1.7381913e-05,0.023263538,0.017349973,-0.050144102,0.032147158,-0.0059577073,-0.013174744,-0.021041391,-0.0368773,-0.007121158,0.014906016,-0.028661635,-0.038911805,0.005814371,-0.05762311,0.004480011,0.00062011275,-0.0071131936,-0.027846184,-0.014025012,0.11103696,-0.08570954,-0.032191865,-0.010050087,0.023466045,-0.0071378746,0.027755497,0.0017817016,0.052199107,-0.02716136,0.056930505,-0.01571818,-0.012947369,0.07095668,-0.023216497,-0.10872484,-0.01597045,0.028338445,0.0122094415,0.024092656,0.023669003,0.008655179,0.040978894,0.072966956,0.00935071,-0.022578225,-0.049682423,-0.024978433,0.004596397,0.012835857,-0.07053506,-0.09820895,-0.035607107,0.08393933,-0.0736614,0.007777727,0.0005372151,0.02205229,0.08766203,-0.0981589,-0.0010321083,-0.074096166,-0.0389003
3cd8c2d16ad8d869bf91551fc4e99363,-0.23381266,-0.30889043,-0.15946248,0.31370592,0.17093527,-0.048133552,0.11312057,-0.11011274,-0.38857254,0.40857664,0.2235951,0.4475271,0.11937934,0.029837923,-0.55834717,-0.006112513,0.090971544,0.2888329,-0.059499934,-0.29271716,-0.057728246,-0.0020876098,-0.096658856,-0.030133307,-0.032493204,-0.0396022,0.009595577,-0.17801225,0.16379924,-0.032669872,0.14299636,0.10319714,-0.14402282,-0.062191583,0.13311927,-0.3198169,-0.029790437,0.09330241,0.22215092,0.31362522,0.071833156,-0.22385299,0.19396776,-0.35258043,-0.07556982,0.009565688,-0.2148859,0.14530636,0.14630163,-0.094478495,-0.09044618,-0.06548739,-0.32816413,-0.25936237,-0.04348541,-0.07824523,0.20631963,0.3148055,0.03518773,-0.24097395,0.06649714,0.30013347,0.046834562,0.3330654,0.019106384,0.096989155,0.04792784,0.55115944,0.039962806,-0.14186388,-0.23319711,-0.11114505,-0.1698821,-0.48393658,-0.2057979,-0.19615202,0.004461052,0.17994201,0.17578219,0.00899866,-0.0046580727,-0.15874876,-0.33426854,-0.081985995,0.070202515,0.030345183,0.01243034,0.18813074,0.01669819,-0.26348415,-0.37603712,0.10583849,-0.20891571,0.1263243,-0.3063684,0.4587376,-0.036461145,0.10539825,-0.043603428,0.08774817,-0.10172296,0.11096721,-0.46614632,0.22272456,-0.036771312,0.26361614,-0.1425611,0.35862795,-0.012455343,0.31477815,-0.15035914,-0.27522552,-0.13970001,0.031803362,0.063502535,-0.2605584,-0.13611865,0.16282858,0.22648716,0.2866436,0.3988597,0.014747335,-0.21439649,0.38711935,-0.27691016,0.0111326305,-0.15555939,0.080176644
3d1641936609a28ee00b486b800c8bc7,0.0110488795,0.041041266,-0.0200312,0.010538449,0.11203647,0.10229223,-0.11238678,-0.0075015062,0.016442085,-0.0230134,0.084795825,0.093465075,0.033652317,-0.114935406,-0.023814546,-0.012824265,-0.01575291,0.065321654,-0.054637134,0.0018111779,-0.091999404,0.031939138,-0.05242888,-0.10492197,-0.061284445,-0.07327836,-0.08206521,-0.0681927,-0.0069060978,0.0031755927,-0.017070912,0.00082571484,-0.03871665,-0.039674915,-0.067171626,-0.08767198,-0.06430549,-0.067784294,0.013196404,0.054561496,0.0064345486,-0.09044959,0.14197975,-0.06841177,-0.055734515,0.022522653,0.01187694,0.051254272,0.02662837,-0.08726209,-0.007053431,0.05019657,-0.016723773,-0.07221468,-0.001839979,0.05717038,0.034678023,0.12555604,-0.010776333,0.11895283,0.1015049,0.05758079,0.009100734,-0.017466908,-0.048361324,-0.013831699,0.05755512,0.08803868,-0.04932935,-0.023540094,-0.035453912,-0.0037795273,-0.074872404,-0.151024,-0.025496723,-0.01823161,-0.012542857,-0.03343355,0.033832278,-0.06694054,0.03998173,-0.030202527,-0.06386703,-0.07272965,-0.00840986,0.10603429,-0.107512,-0.004074089,0.019951196,0.04014918,-0.056033075,0.058583707,-0.049800664,0.05993346,-0.10393812,0.10084117,-0.0110894395,-0.0055291248,0.10567217,-0.020939318,-0.14263327,-0.02741533,-0.044566587,0.061765403,-0.014180534,0.07386302,-0.01760208,0.12307325,0.07361232,0.018422434,-0.0315757,-0.122480884,-0.06556779,-0.0120267505,0.020603746,-0.13833201,-0.17085853,-0.016664054,0.16304581,-0.020570887,0.041012947,0.07064597,-0.04200141,0.19108354,-0.13626494,-0.04441163,-0.053193316,-0.06730878
