type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
4f712696d87aac8efbec8e758f6a0a9f,-0.1964141,-0.26814553,-0.18415189,0.31110865,-0.025176981,-0.12763968,-0.3209629,-0.010916358,-0.43979457,-0.036833733,-0.100142404,0.02804718,-0.19774613,0.1883927,-0.12375024,-0.3352963,0.06320345,0.2868019,-0.23055829,-0.021116225,-0.2929275,0.05686831,-0.17304195,0.39742246,0.166081,-0.28197902,-0.12047114,0.0073820297,0.3340941,-0.46361858,0.33990055,0.19848235,-0.22685939,-0.1258233,-0.3198583,0.13639188,-0.029580096,-0.1921707,-0.1272102,-0.11403417,-0.12358509,-0.14031334,0.1774024,-0.36782488,0.3230304,0.023148477,0.09822044,0.006517927,0.12873264,-0.33859667,0.07485605,-0.05624447,-0.33023638,-0.05060803,-0.1270294,0.34198657,-0.04727671,0.11415319,-0.4665396,0.30166885,0.102392614,0.35482138,0.13999295,-0.48109636,0.05814133,-0.05605933,0.26717478,0.072958276,-0.03208479,0.13326566,-0.4790589,-0.19862494,-0.32512066,-0.27078393,-0.31337819,0.08510837,-0.3072021,-0.46833608,-0.004947961,0.1827254,0.2848743,0.23637836,-0.3035654,0.13581826,0.2433246,0.076086424,0.12470027,-0.3569819,0.35092503,0.026094213,-0.12321521,0.13241383,-0.26371872,-0.40083516,-0.29622117,0.1978993,0.07815781,-0.13686523,0.48387685,-0.18939081,-0.13030136,-0.102315046,-0.06666687,-0.018209586,-0.44242045,-0.0018848917,0.038459815,0.10171079,0.27883908,0.047759715,-0.05387845,-0.07352783,-0.08610314,-0.14076822,0.2766411,-0.24178293,-0.3716945,-0.22395502,0.0665304,0.2574951,0.45041612,0.11306072,-0.25822207,0.28737828,-0.47586146,-0.13009858,-0.29667702,0.043772683
4f987e60c454f42a346e1dd99eda7aad,-0.006100111,0.041646186,-0.11027301,0.07337357,0.08035294,0.07999342,-0.09756748,-0.018416908,-0.008974594,0.0113321785,-0.040262334,0.14747633,-0.0049850815,-0.0949919,-0.0024903293,-0.025376828,-0.029273527,-0.0060517937,-0.08875811,0.0415312,-0.10513731,0.010105689,0.009265064,-0.059611868,-0.043161947,-0.052711684,0.035936255,-0.08169178,0.042202353,-0.026328372,-0.04857554,0.0012971492,-0.055880655,-0.046504933,-0.015596888,-0.0046382914,-0.008646758,-0.056315474,-0.027293062,-0.0075517492,-0.022305015,-0.01107274,0.08532097,0.052598797,-0.085860305,-0.0074223564,0.027844008,0.021233989,0.046564426,-0.05460804,0.019059736,-0.066338465,-0.08946315,-0.0048630624,-0.0070745344,0.05475991,0.016731482,0.06294218,0.025523692,0.020701488,-0.055548575,0.09002272,0.024412004,-0.024161093,-0.0011181723,0.052107394,0.03552854,0.030763056,0.048445918,-0.028014265,0.007878355,-0.07638049,-0.09830016,-0.0960836,-0.030871931,0.006164379,0.0019521788,-0.07892626,0.07801894,-0.07341244,0.093147896,0.057828162,-0.08897628,-0.055301428,0.023421895,0.050107334,0.032195076,-0.02113271,0.044606183,0.028766636,0.019800996,0.07001794,-0.06585197,-0.10551545,-0.107621916,0.06433263,-0.02099484,-0.05830711,-0.008990753,-0.06062148,-0.06285213,-0.020254042,0.03388134,0.06431697,0.005748019,0.055363655,-0.007772778,0.07299065,0.0708154,-0.011334942,0.024607971,-0.04866611,-0.0713999,-0.048090726,0.012035073,-0.06614369,-0.033041056,-0.03005658,0.10049577,-0.007356892,0.03450185,0.039417747,-0.014238157,0.08515244,-0.07862321,0.025030037,-0.060929768,-0.015169402
5024edc49159ca85d98dd9554db6b038,-0.050168738,-0.0236595,-0.18524458,0.11978647,0.08764329,0.044967625,-0.071942,-0.038162164,-0.09657586,0.074808456,-0.05225212,0.19022095,-0.042923532,-0.06079708,0.01281466,-0.0049907677,-0.010703976,0.00025106972,-0.09468422,-0.006672223,-0.06988788,-0.018533884,0.0345407,-0.040596347,0.030436823,-0.011820163,0.11508429,-0.16475484,0.041857176,-0.04155883,0.01895221,0.0168394,-0.11137736,-0.08860016,0.008818107,0.054533437,-0.024402546,-0.013431421,0.0027957968,-0.023575738,-0.0801353,0.0399057,0.031581108,0.033753134,-0.06698167,-0.050491907,0.02325115,0.027445674,0.054320503,-0.08008221,0.008501188,-0.09697125,-0.19534773,-0.019542389,-0.013965842,0.023473376,0.027881263,0.030686323,0.07302698,-0.05124308,-0.13863683,0.09101526,0.05497968,-0.0030054394,0.029988216,0.10808225,0.08701332,0.033338256,0.07203813,-0.0590528,0.0017917253,-0.17277037,-0.09804084,-0.12194796,-0.08480715,0.065868035,-0.08077667,-0.110561796,0.07514371,-0.016437037,0.096465714,0.104333855,-0.10774132,-0.030833915,0.061056387,0.02631209,0.08417263,-0.019575777,0.05079311,-0.01912715,0.010156397,0.063581996,-0.10743537,-0.22640416,-0.13343771,0.10633618,-0.0021502813,-0.09176584,-0.05807631,-0.04241331,-0.0484341,-0.0079286825,0.028555905,0.048596855,-0.036604036,0.027163105,-0.042860825,0.06597109,0.06831968,0.06794727,0.0820781,-0.04011053,-0.07824304,-0.11379929,-0.017226353,-0.08086741,0.02125694,-0.009992614,0.077270545,0.07468265,0.12813126,0.055262927,-0.013108564,0.06768647,-0.05515542,0.06777989,-0.088095956,0.04734255
503ed719f3faf90135cca2000336a42e,-0.15091942,0.096286565,-0.32184753,0.2577824,0.2191289,0.18668815,-0.33011588,-0.19860159,-0.05766947,0.1099493,0.037774507,0.2941328,-0.09448371,-0.23038256,-0.063269675,-0.28306642,-0.09554064,0.19248134,-0.2696089,-0.014559914,-0.29168943,0.098649,-0.09792411,-0.07808615,-0.092555314,-0.23096713,-0.25953123,-0.25207442,0.061491866,-0.12666267,-0.17292285,0.15999079,-0.10287071,-0.0720302,0.1890674,-0.01033849,0.06077347,-0.3335125,0.025157485,0.1193122,0.022232775,-0.14781103,0.23175453,0.15462872,-0.28890952,-0.22468606,0.003914692,-0.050214335,0.10801676,-0.10420548,-0.047323197,-0.030100513,-0.15925397,-0.23196477,0.16681737,0.26114956,-0.032855682,0.099087484,0.04950482,0.29338887,0.010158044,0.34218556,0.10116207,0.1011288,-0.04342398,-0.22594908,0.03508866,-0.09508962,0.027163522,-0.19274649,-0.11630891,0.044326667,-0.25679109,-0.15711911,-0.14471184,-0.08269872,0.012679891,-0.12990794,0.1393288,-0.16469386,0.25768027,0.1569271,-0.2021013,-0.17933442,0.3238414,-0.023905316,0.20335993,-0.043237302,0.12187568,0.16868453,-0.20488206,0.32245418,-0.26141918,-0.09117117,-0.08391802,0.19199236,0.05033518,-0.09960308,-0.011770718,0.08042669,-0.04531965,0.0047966205,-0.17816624,0.29467502,0.0257185,0.107870124,-0.13858071,0.19960399,0.20310795,-0.024749324,-0.06599791,-1.3918267e-05,-0.033561114,-0.027977988,0.22934133,-0.18740824,-0.08909917,0.009401858,0.022798177,-0.033854574,0.059302844,0.21418127,-0.002658877,0.20504299,-0.23292367,0.08845097,-0.21810524,-0.09576018
50a321af0cbc6bc2b80b9148150fc4a4,-0.059106335,-0.0259258,-0.12938422,0.10337157,0.04771085,-0.030177541,-0.0921142,-0.08667809,-0.08223382,0.066782095,-0.012395557,0.09843903,-0.05376485,-0.036433224,-0.028442824,-0.07782562,-0.036238883,0.05328108,-0.11221007,-0.039494246,-0.06458287,0.051537942,-0.04056566,0.031638216,0.0055911955,-0.073250875,-0.06301604,-0.1315347,0.022711543,-0.038079124,0.0069027212,0.048281886,-0.06413851,-0.042434245,0.035565574,0.01685793,0.013418648,-0.064137064,-0.023764974,0.0276617,-0.013476833,-0.04895882,0.06112878,-0.019454971,-0.043253135,-0.06114283,0.014504019,0.002964673,0.045279294,-0.035897285,-0.032982085,-0.022047237,-0.08761797,-0.057112016,-0.0017729489,0.086698815,-0.019273555,0.04607457,0.007626191,0.01672551,-0.049227234,0.08642989,0.05525819,0.020607155,0.026324917,-0.04078063,0.021664713,-0.0072285156,-0.0005220804,-0.096646875,-0.046888098,-0.0013008165,-0.08406885,-0.07662084,-0.070260085,0.018458916,-0.019877361,-0.06853822,0.06271124,-0.021123108,0.111775376,0.054272395,-0.08243038,-0.016640624,0.096082956,-0.002509669,0.087400205,-0.017307904,0.023080045,0.027129926,-0.065262385,0.11352203,-0.10145622,-0.12920012,-0.06803865,0.083564386,0.026781974,-0.0278962,0.006541582,0.026305212,-0.04053396,-0.025157165,-0.06658552,0.058959723,-0.028963888,-0.008661512,-0.010955566,0.06264557,0.047883537,0.020652737,0.017639082,-0.043727584,-0.031622216,-0.048341542,0.061703496,-0.049698964,-0.038389925,-0.011940154,0.026365006,0.07432597,0.0666651,0.08547414,-0.012081469,0.07119635,-0.065328956,0.056332406,-0.062431283,-0.0061868825
50e07c8e45b31e8b00126f493f986875,0.015137488,0.052656125,-0.0910119,0.06595411,0.102967106,0.14591126,-0.060587946,0.019493874,0.0015670946,0.009543255,-0.023471296,0.2019021,0.044522244,-0.1269059,-0.047116477,0.04803028,-0.013510125,-0.003790069,-0.024821024,0.028859708,-0.10562024,0.0048987223,0.019336177,-0.1272624,-0.06696071,-0.04633776,0.12478801,-0.059267636,0.023366706,0.030941999,-0.050803795,-0.02831027,-0.11758965,-0.077476956,-0.060909364,-0.047593787,-0.043693393,-0.043785114,0.021787636,0.014302109,-0.026578458,-0.0015506762,0.09777688,0.037782468,-0.09039937,0.05026588,0.0035706721,0.05473198,0.05297184,-0.07712909,0.015328282,-0.052692827,-0.13628924,0.026423214,-0.012527003,-0.016550416,0.108296335,0.07750171,0.06514791,0.013162765,-0.031828873,0.105163954,0.0170478,0.004292425,-0.01146672,0.08357173,0.02764205,0.08999955,0.084547885,0.051199228,0.014330056,-0.1165768,-0.098319665,-0.13892058,-0.05714408,0.019139744,-0.04901615,-0.07460596,0.07536196,-0.08089545,0.058652937,0.029692687,-0.13049416,-0.09685797,-0.0022298358,0.09995664,-0.0021110997,-0.004375399,0.031803273,-0.03332398,0.0042458046,0.07615756,-0.048817806,-0.07740227,-0.16325758,0.1458313,-0.06204419,-0.0680042,-0.033160895,-0.10381163,-0.12375346,0.03630736,0.027618697,0.07009579,0.055518575,0.11184636,-0.019765792,0.12376588,0.06371744,0.03623818,0.0126352,-0.057816647,-0.098392464,-0.024377149,-0.038328804,-0.1148397,-0.03307482,-0.027781464,0.15735923,-0.057181764,0.06691587,-0.012176961,0.006688849,0.15022372,-0.094468646,0.020964265,-0.11709754,-0.016655013
50e232fa41b73bbf7356ec831d4c6ad56d046b4589e3ceba4250a71be7e8f90d,-0.042147756,-0.039040066,-0.14132054,0.12291045,0.07019484,-0.011212502,-0.12764245,-0.087888956,-0.09723644,0.07649124,0.011900113,0.14012262,-0.041253805,-0.05039674,-0.04485294,-0.076811604,-0.022112483,0.076190196,-0.12618183,-0.051800862,-0.05264867,0.061620772,-0.04560514,-0.00909354,0.0051059737,-0.09730853,-0.07286611,-0.13471703,0.0068513197,-0.02340625,0.02438427,0.06909234,-0.07049102,-0.06358181,0.03729391,-0.005363783,-0.01044912,-0.09161368,-0.029999334,0.050667733,-0.016172064,-0.06863222,0.07738471,-0.03346481,-0.055641584,-0.04340008,0.0075668325,0.011423846,0.041011762,-0.035780486,-0.045578465,-0.021277143,-0.09227939,-0.064510755,-0.011652999,0.09454454,-0.017984493,0.09194926,0.007061844,0.022129804,-0.039698593,0.10865494,0.057794463,0.040167756,0.031443376,-0.04545172,0.030516647,0.0006456774,0.01622008,-0.11988986,-0.035309903,0.006590863,-0.118302375,-0.13323681,-0.09554606,0.031129308,-0.021590687,-0.0638356,0.0837309,-0.026294364,0.12748626,0.039971113,-0.12618785,-0.045712635,0.07640008,0.008029762,0.06754531,-0.010732592,0.025108492,0.0016980174,-0.08973678,0.13421029,-0.11927422,-0.1169838,-0.097517826,0.13070224,0.033450417,-0.023655923,-0.00058012054,0.025224658,-0.08631906,-0.023783432,-0.109941415,0.08313905,-0.026551073,0.016317701,-0.006385402,0.10528133,0.05863061,0.028307628,0.02904022,-0.078738816,-0.046050828,-0.05057359,0.079970405,-0.0874666,-0.068201885,-0.0017983001,0.080860175,0.08880339,0.07732249,0.11031182,-0.03412233,0.109893076,-0.08424407,0.051901467,-0.08255935,0.00043300155
50eefab555561dec53745c7156de40a5cf996878484c58b643210455463689bc,-0.018427024,-0.004600788,-0.09216331,0.060756788,0.05942416,0.030032216,-0.061816406,-0.041391734,-0.04456094,0.032747433,0.0005610098,0.091870576,-0.014019722,-0.044902526,-0.010053013,-0.032350574,-0.01956907,0.03331851,-0.06854715,-4.5123597e-05,-0.055256106,0.010522714,-0.015103209,-0.028364409,0.007897753,-0.03590839,0.0044191247,-0.11142543,0.022251125,-0.026762389,0.007671797,0.019566324,-0.05818631,-0.042640332,0.0037529808,0.010909226,-0.013863256,-0.041148577,-0.016861308,0.008938039,-0.029156385,-0.024757773,0.049645975,-0.008468122,-0.043782853,-0.03043445,0.018618643,0.00071308116,0.036246393,-0.047496453,-0.0010132777,-0.029267939,-0.074485384,-0.033992,-0.008970563,0.044830985,-0.00045317935,0.03644232,0.021330813,0.0070073027,-0.036763646,0.05511054,0.029305955,0.0069358894,0.013221445,0.026500592,0.041056674,0.018548567,0.004557169,-0.050388105,-0.009541691,-0.04793429,-0.06281377,-0.07604741,-0.03862143,0.026341408,-0.022963855,-0.05151981,0.042487036,-0.032545023,0.06481456,0.050057795,-0.056839827,-0.027387667,0.04139136,0.016061919,0.037164655,-0.01600449,0.030632112,0.0026884347,-0.025214456,0.059433617,-0.078334615,-0.092546605,-0.06333558,0.061146542,0.009069154,-0.03313351,-0.00030207346,0.0007260237,-0.044360798,-0.014681062,-0.020650716,0.043094732,-0.022568041,0.009010161,-0.018590758,0.051903334,0.05254016,0.018791301,0.015755437,-0.033529703,-0.03279515,-0.049544353,0.025339441,-0.05571087,-0.037102807,-0.013190817,0.050127666,0.034305993,0.053593602,0.039607342,-0.019114003,0.061212353,-0.055943526,0.031711828,-0.042122833,0.0048253187
519caddeb63fb655ff48b5c24fc3452a,-0.048171133,-0.0066501726,-0.23767442,0.20624836,0.16330318,0.1996826,-0.1293016,-0.050758753,-0.1349911,0.102030665,0.05320995,0.3181689,-0.002130932,-0.14825353,-0.16812676,-0.019766988,0.013800469,0.16615902,-0.11231754,-0.06289206,-0.17064,0.018790264,-0.081334904,-0.17980102,9.410435e-05,-0.09915329,0.026477687,-0.22795969,0.006785121,-0.004103019,0.02061099,0.10982112,-0.26383,-0.13480157,-0.032882776,-0.06772142,-0.0960743,-0.15855117,0.076168865,0.13557342,-0.043685135,-0.0729078,0.15001175,-0.06344314,-0.1499295,-0.03999254,-0.04402512,0.040870894,0.109215885,-0.15775132,-0.058400676,0.017738648,-0.2377136,-0.14372289,0.025346084,0.0059559816,0.13821077,0.1468758,0.06920533,0.11680182,0.030927248,0.2579424,0.12010963,0.07775738,-0.0013481098,-0.014512581,0.08749176,0.121307574,0.10459311,-0.015762012,-0.07085161,-0.14221162,-0.18072034,-0.26863244,-0.2287198,0.05875852,-0.15423253,-0.09760514,0.09859817,-0.033201914,0.12314665,0.046987895,-0.26820287,-0.15479916,0.13492434,0.114770204,0.05591368,0.008216673,0.060129724,-0.092343986,-0.1850665,0.2368664,-0.21547778,-0.083465055,-0.23410521,0.3321434,0.014662204,-0.04329725,-0.01891598,-0.02168283,-0.20812543,0.05573498,-0.14729108,0.16547382,0.026307993,0.13869916,-0.0891947,0.22404343,0.14077707,0.13008183,-0.016718231,-0.0765187,-0.10504279,-0.067702875,0.06938209,-0.24989069,-0.10513481,0.035562187,0.19120255,0.039425936,0.23727095,0.043700185,0.0007551424,0.3082163,-0.22528869,0.07306739,-0.28999928,0.022689706
524eac81845f37f3163ac6ee33d60079069d925d68e209ca2c2a7d3e5f58f1e6,-0.07482697,0.06267031,-0.32570684,0.27297816,0.21891288,0.3349684,-0.6574336,-0.018741453,-0.21701567,-0.10607545,-0.03415504,0.29579937,-0.025933566,-0.20917231,-0.006069237,-0.44856772,-0.025591468,0.19469678,-0.46956617,0.23383544,-0.5102258,0.057352778,-0.12938252,0.0008409242,0.03736359,-0.38972256,-0.23630069,-0.22662652,0.43124294,-0.47543386,0.05986748,0.15918906,-0.17879267,-0.13773984,-0.29385352,0.10849264,-0.045776665,-0.4597951,-0.21215817,-0.16976075,-0.20664553,-0.2533382,0.40896353,-0.11651976,0.017773507,0.014864857,0.34984326,-0.051333364,0.24640597,-0.4505106,0.14328526,-0.13705976,-0.1689856,-0.13070153,-0.10837399,0.5264931,-0.14670146,0.21117012,-0.3603097,0.48390305,0.0937831,0.46011567,0.032074753,-0.5460831,-0.040383186,0.049951643,0.27148783,0.036627386,-0.08829408,0.05548125,-0.3399128,-0.23225836,-0.4658883,-0.3944684,-0.14801434,-0.010241971,0.025534531,-0.5249027,0.049968056,-0.21160592,0.39691326,0.31115037,-0.34310293,-0.033379953,0.20696281,0.25340775,0.011080833,-0.35768875,0.4229921,0.24625647,0.03133455,0.21512228,-0.34091598,-0.41559818,-0.37961477,0.14174339,-0.015237158,-0.19158071,0.5145775,-0.22560212,-0.22649877,-0.28708187,0.09036063,0.10189867,-0.2900264,0.111116715,-0.0067744916,0.19161303,0.45332223,-0.16000639,-0.09268235,-0.21011312,-0.20716025,-0.15927042,0.29132786,-0.4024832,-0.546866,-0.22889413,0.27101797,0.076746635,0.30326408,0.19565792,-0.46413103,0.4074658,-0.628529,-0.06654353,-0.21804161,-0.16060977
531c13513324453e7229743298780f4d,-0.013607263,-0.0083467625,-0.096615784,0.06903475,0.06868876,0.04692393,-0.060381375,-0.027768688,-0.043681104,0.0322252,-0.015426534,0.10818322,-0.002852804,-0.06544012,-0.011143304,-0.012210832,-0.015088383,0.017357316,-0.058827575,-0.0040717316,-0.066559345,0.0020500321,0.000103342565,-0.026426136,-0.0035248627,-0.047396123,0.033961106,-0.07927114,0.040971957,-0.016907146,0.0023299549,0.0067049786,-0.0725009,-0.050883796,-0.01620002,-0.008777467,-0.018988559,-0.03897198,-0.008156026,0.0054215784,-0.031564586,-0.009662287,0.059312813,0.00486655,-0.047094427,-0.010618347,0.019936629,0.022377772,0.034449097,-0.056394793,0.011405854,-0.041037314,-0.09688135,-0.010922658,-0.007999528,0.02761317,0.026138464,0.0418286,0.023686575,0.0021133989,-0.037697863,0.07080162,0.03280099,-0.009693112,0.009703082,0.04694206,0.0335344,0.0427514,0.03379324,-0.026074834,-0.01667719,-0.06086345,-0.075182885,-0.09852791,-0.048450857,0.025000421,-0.03426605,-0.059091322,0.05748979,-0.02529788,0.071287826,0.046745226,-0.07824109,-0.027674956,0.039472613,0.037538387,0.030104462,-0.01890005,0.03642672,0.00047451258,-0.007842242,0.05856868,-0.05961804,-0.09467095,-0.086661205,0.074863985,-0.024898779,-0.037131276,-0.008447863,-0.039871667,-0.061051484,-0.0009422315,-0.0036117514,0.039972126,-0.0067751775,0.035012826,-0.016161475,0.06099758,0.046151433,0.021861142,0.016855681,-0.049304135,-0.057644144,-0.042127796,0.013060383,-0.069320016,-0.039209638,-0.021390585,0.077340424,0.01874416,0.057341825,0.033485543,-0.015653854,0.08655637,-0.05810333,0.034313332,-0.05578957,0.0074695568
539b72600e9e5740aefaa78eb0b9dbdd33a5b0fa23c3abc8d9d35309ee32029f,-0.30642703,-0.33840448,-0.24982382,0.39031348,0.100771,-0.40151235,-0.07014759,-0.30438516,-0.44186574,0.18855886,-0.08674901,0.20276397,-0.2802843,0.12555897,-0.22994092,-0.20818031,-0.017179688,0.22205178,-0.11974923,-0.29282925,-0.16425756,0.20697129,-0.22896275,0.40365076,0.0418072,-0.20797162,-0.1285693,-0.18613732,0.095662534,-0.23898517,0.20549603,0.11889283,-0.19030313,-0.09872272,-0.09870143,0.073386356,0.01099791,-0.00036669534,-0.0056113475,0.12648469,0.029365368,-0.18638504,0.16065393,-0.35278925,0.151739,-0.14071958,-0.17718133,0.036440194,0.05548624,-0.22668603,-0.08851341,-0.0043965303,-0.43348145,-0.0999756,-0.019436898,0.27155992,0.063803226,0.15839471,-0.13762932,0.011553948,-0.040514447,0.28067404,0.18218076,0.056153335,0.11208186,-0.09955477,0.15429659,0.24149986,-0.07802224,-0.11156653,-0.42243797,-0.029139737,-0.27655298,-0.17723341,-0.35144392,0.06931755,-0.31894296,-0.23793143,0.2544465,0.17263712,0.22947542,0.07747332,-0.27373296,0.044585418,0.26412755,-0.10122571,0.19977924,-0.12167955,0.10530648,-0.09176016,-0.26116592,0.26147103,-0.2148688,-0.44810233,-0.3156974,0.3306336,0.1120642,-0.064051956,0.21761921,-0.042574916,-0.09191129,0.06134123,-0.25414985,0.06324105,-0.27358937,0.04404767,-0.00980495,0.22659399,0.1468958,0.13246581,0.040056862,-0.20098953,-0.0332936,-0.084203765,0.12186635,-0.12137556,-0.16549551,-0.11929715,0.08538268,0.3633657,0.33180434,0.15313196,0.09410247,0.22678576,-0.23235524,0.036958605,-0.30201608,0.09360963
53a7f2033623062f3049d83b560f7753,-0.017156973,-0.015879218,-0.0926672,0.0859956,0.08041221,0.04751497,-0.06488895,-0.025029683,-0.056128673,0.035877183,-0.025827141,0.13889256,-0.004632759,-0.05789333,-0.020547947,-0.0041373256,-0.018733282,0.012098129,-0.066792056,-0.0041517443,-0.0637907,0.00762427,-0.0064098667,-0.0358605,-0.011910009,-0.047257222,0.051593427,-0.07647449,0.039652877,-0.021765448,-0.008936632,0.014837394,-0.0699953,-0.061241556,-0.025773289,-0.011000693,-0.013113166,-0.03308789,-0.0070593683,0.01053824,-0.028492758,-0.016146777,0.05531835,-0.0009449835,-0.041446388,0.0058444743,0.013893385,0.024019293,0.043281183,-0.05689339,-0.0043383897,-0.042429447,-0.12235848,-0.0007391522,-0.010985345,0.03670662,0.038105506,0.055881087,0.01670066,-0.0034489683,-0.05520191,0.074635,0.035497013,-0.001056346,0.023035342,0.055079464,0.042384256,0.04619134,0.04878676,-0.01972726,-0.006613269,-0.08130048,-0.08037094,-0.102257386,-0.05862001,0.023767702,-0.042361643,-0.07866745,0.05650854,-0.031271093,0.07989764,0.051316816,-0.091766074,-0.0434786,0.029387277,0.042599,0.04016417,-0.010712295,0.026824327,-0.0071425624,-0.016526513,0.067871705,-0.07182587,-0.117514424,-0.11444213,0.10583746,-0.021163987,-0.04368853,-0.006254463,-0.046440672,-0.077766106,0.00910198,0.0019525257,0.042865165,-0.011020457,0.047213033,-0.00695335,0.07407186,0.04750518,0.025151322,0.021802673,-0.052255493,-0.067550294,-0.04452506,0.0011809733,-0.068147235,-0.02464317,-0.02056936,0.08916583,0.012401907,0.06532456,0.035983555,-0.0056617586,0.1005086,-0.07724539,0.022900732,-0.07786003,0.015365424
53b5c1cbea50728cbe90826a2cb9ddf7,-0.025724923,-0.005594604,-0.12532333,0.09702824,0.09685265,0.047253747,-0.10146871,-0.022449378,-0.059862148,0.02768458,-0.026001375,0.1525909,-0.018998925,-0.07352317,-0.016300783,-0.040520687,-0.019627726,0.020949537,-0.09551579,-0.00729907,-0.09310857,0.008265539,-0.00449177,-0.018899,-0.01164142,-0.070232704,0.025144437,-0.094815426,0.061304014,-0.043137718,0.0022886768,0.007773293,-0.06504696,-0.0722691,-0.026129028,-0.004268615,-0.0073748697,-0.0418926,-0.021429814,0.00084312237,-0.03510003,-0.017996294,0.07855912,0.010205984,-0.057901196,-0.01293304,0.032358684,0.02931108,0.05345998,-0.07458603,0.009711112,-0.06415428,-0.12644835,-0.00954624,-0.023716327,0.07580794,0.03006589,0.065753825,0.016436433,0.006573596,-0.054024868,0.097332165,0.033752043,-0.008056144,0.025921509,0.057148498,0.061954267,0.046814077,0.037861153,-0.031016925,-0.021655705,-0.08372869,-0.10532389,-0.12277845,-0.057469692,0.024228197,-0.038514886,-0.11185736,0.07875308,-0.041616376,0.10445886,0.07332262,-0.09917074,-0.036268275,0.043123774,0.03637331,0.04288118,-0.025669161,0.055046104,0.0068305624,-0.012057499,0.060097154,-0.08793789,-0.13744523,-0.11748558,0.110922806,-0.021186622,-0.06804824,0.014612171,-0.043865312,-0.076882266,-0.005414677,0.0069982647,0.051096864,-0.022616446,0.043138467,-0.011667841,0.08923111,0.06358838,0.01595524,0.036871664,-0.06460169,-0.07718801,-0.061350755,0.023309309,-0.084051065,-0.046609074,-0.034722965,0.090597734,0.023273006,0.07405615,0.052153535,-0.03265638,0.10000084,-0.09386712,0.017102541,-0.07301366,0.0037535985
53cc48f82fc36a31fdecf0e9cadb92a5,0.0046012388,0.011092825,-0.094689265,0.07365962,0.073676825,0.062782295,-0.07463552,-0.006974376,-0.026444148,0.036690105,-0.027800683,0.15623866,0.0058578867,-0.07021279,-0.02667158,0.012219773,-0.010945777,0.019122917,-0.0765687,0.021504013,-0.08332491,0.017363843,0.0027987647,-0.08141422,-0.022952253,-0.044847008,0.08068787,-0.08872361,0.03392322,-0.0104491245,0.008956162,0.0062332107,-0.091189526,-0.06955918,-0.032467984,-0.0068364907,-0.025367755,-0.0362255,-0.010518647,0.018643266,-0.03523946,-0.010382504,0.06633272,0.0053208815,-0.058522556,0.021026839,0.015334825,0.030531736,0.052778147,-0.055434693,-0.009795801,-0.040951196,-0.10769606,0.0035481777,-0.028667316,0.022699581,0.0432293,0.063964844,0.021471666,-0.004892999,-0.051769745,0.08696766,0.028898615,-0.0018208834,0.020216687,0.06217817,0.036197472,0.05028655,0.051122982,0.0053004907,-0.0040070736,-0.08619128,-0.09972135,-0.11039213,-0.055087376,0.034750756,-0.028514493,-0.07516241,0.060587205,-0.049483746,0.08093567,0.05007039,-0.11532782,-0.055957668,0.007643775,0.052593745,0.02816045,-0.023499068,0.025276577,-0.03236443,0.0035318914,0.06626826,-0.0637462,-0.104134865,-0.13229854,0.10374113,-0.023295762,-0.043561555,-0.0047154375,-0.057115056,-0.09149132,-0.0038962264,0.0017966938,0.03607363,0.011928556,0.0523358,0.006409005,0.08348808,0.048900582,0.020582221,0.03303095,-0.07013211,-0.07774786,-0.053279664,-0.007832702,-0.088025555,-0.049908288,-0.026770262,0.121952236,0.022011222,0.058864787,0.029012566,-0.017667381,0.10972512,-0.07219218,0.035830844,-0.08429027,-0.005821857
